Description,,Summary Amt.
Beginning balance as of 01/01/2022,,"80801.62"
Total credits,,"382288.88"
Total debits,,"-441050.54"
Ending balance as of 12/31/2022,,"22039.96"

Date,Description,Amount,Running Bal.
04/22/2022,"Adyen Inc DES:PAYOUT ID:TX15462067500XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15462067500XT**47A8TF5UMUFZHYCW\ RMR*IK*SW US 84638 ZBYPFP818 TX15462067\","920.29","59634.43"
04/22/2022,"DoorDash, Inc. DES:22999 ID:ST-E6Q0Y4C2P9F2 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","541.80","60176.23"
04/22/2022,"GRUBHUB INC DES:Apr Actvty ID:22042220UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","43.21","60219.44"
04/22/2022,"ADYEN INC DES:TWBFEGBHJG ID:TX15462067901XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15462067901XT**TX15462067901XT\R MR*IK*SW US 84638 ZBYPFP817,TX154620\","6.40","60225.84"
04/22/2022,"NUTRISHOP 04/22 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-186.41","60039.43"
04/22/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-672.67","59366.76"
04/22/2022,"LADWP DES:WEB PAY ID:2026033463 INDN:ANET KESISOGLU CO ID:4956000736 WEB","-262.23","59104.53"
04/25/2022,"Adyen Inc DES:PAYOUT ID:TX15558530800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15558530800XT**444NB75UO1BOL0YT\ RMR*IK*SW US 84638 ZBYPFP819 TX15558530\","2276.57","61381.10"
04/25/2022,"Online Banking transfer from CHK 2088 Confirmation# 1591105252","125.00","61506.10"
04/25/2022,"ADYEN INC DES:TWBFFFHGCI ID:TX15558531201XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15558531201XT**TX15558531201XT\R MR*IK*SW US 84638 ZBYPFP820,TX155585\","112.83","61618.93"
04/25/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21405320 CO ID:1331124422 CCD","98.23","61717.16"
04/25/2022,"HOMEGOODS 2361 04/24 PURCHASE LAKE FOREST CA DEBIT CARD *3649","-465.38","61251.78"
04/25/2022,"Online Banking transfer to CHK 3682 Confirmation# 1491095089","-1500.00","59751.78"
04/25/2022,"Check 3096","-110.00","59641.78"
04/25/2022,"Check 10819","-264.72","59377.06"
04/25/2022,"Check 10820","-1260.33","58116.73"
04/25/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.83","57111.90"
04/25/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-994.62","56117.28"
04/25/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-374.78","55742.50"
04/25/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-40.50","55702.00"
04/26/2022,"Adyen Inc DES:PAYOUT ID:TX15590352500XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15590352500XT**444NB75UOG3H3BHN\ RMR*IK*SW US 84638 ZBYPFP821 TX15590352\","1001.69","56703.69"
04/26/2022,"Online Banking transfer from CHK 2900 Confirmation# 2398529616","500.00","57203.69"
04/26/2022,"UBER USA 6787 DES:EDI PAYMNT ID:HD081VGGYK6WWOS INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*HD081VGGYK*Store ID:22999-093286\","156.65","57360.34"
04/26/2022,"ADYEN INC DES:TWBFFJACFJ ID:TX15590352701XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15590352701XT**TX15590352701XT\R MR*IK*SW US 84638 ZBYPFP822,TX155903\","29.87","57390.21"
04/26/2022,"Check 10817","-643.75","56746.46"
04/27/2022,"Adyen Inc DES:PAYOUT ID:TX15662037700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15662037700XT**3S5U1V5UOTW0AECZ\ RMR*IK*SW US 84638 ZBYPFP823 TX15662037\","1150.52","57896.98"
04/27/2022,"ADYEN INC DES:TWBFGGBHIA ID:TX15662038001XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15662038001XT**TX15662038001XT\R MR*IK*SW US 84638 ZBYPFP824,TX156620\","17.78","57914.76"
04/27/2022,"FIC*FOREMOST INSURANCE 04/26 PURCHASE 800-527-3905 MI DEBIT CARD *3649","-1195.00","56719.76"
04/27/2022,"ARCO42393001 04/27 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-65.24","56654.52"
04/28/2022,"Adyen Inc DES:PAYOUT ID:TX15703476100XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15703476100XT**3RX9ER5UP86D1G8O\ RMR*IK*SW US 84638 ZBYPFP826 TX15703476\","959.46","57613.98"
04/28/2022,"ADYEN INC DES:TWBFHADBJE ID:TX15703476201XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15703476201XT**TX15703476201XT\R MR*IK*SW US 84638 ZBYPFP825,TX157034\","10.18","57624.16"
04/28/2022,"RALPHS #0127 1 04/28 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-11.07","57613.09"
04/28/2022,"Online Banking transfer to CHK 3682 Confirmation# 7417914768","-1800.00","55813.09"
04/28/2022,"Check 3098","-442.00","55371.09"
04/28/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2736.18","52634.91"
04/29/2022,"Deposit","3000.00","55634.91"
04/29/2022,"Adyen Inc DES:PAYOUT ID:TX15745839800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15745839800XT**444NB75UPMGSQKSA\ RMR*IK*SW US 84638 ZBYPFP828 TX15745839\","795.94","56430.85"
04/29/2022,"DoorDash, Inc. DES:22999 ID:ST-Y9P8P2I2M2Z5 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","294.92","56725.77"
04/29/2022,"Online Banking transfer from CHK 2088 Confirmation# 7526950814","110.00","56835.77"
04/29/2022,"ADYEN INC DES:TWBFHEFFFI ID:TX15745840101XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15745840101XT**TX15745840101XT\R MR*IK*SW US 84638 ZBYPFP827,TX157458\","100.39","56936.16"
04/29/2022,"GRUBHUB INC DES:Apr Actvty ID:22042927UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","28.97","56965.13"
04/29/2022,"KOOL IT REFRIGERATION 04/27 PURCHASE 661-2573587 CA DEBIT CARD *3649","-180.00","56785.13"
04/29/2022,"THE TOLL ROADS OF OC 04/28 PURCHASE 949-727-4800 CA DEBIT CARD *3649","-4.12","56781.01"
04/29/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-746.47","56034.54"
05/02/2022,"Adyen Inc DES:PAYOUT ID:TX15845654800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15845654800XT**3RX9ER5UQTC1TONH\ RMR*IK*SW US 84638 ZBYPFP830 TX15845654\","3092.00","59126.54"
05/02/2022,"ADYEN INC DES:TWBFIEFDEG ID:TX15845655001XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15845655001XT**TX15845655001XT\R MR*IK*SW US 84638 ZBYPFP829,TX158456\","172.70","59299.24"
05/02/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21428037 CO ID:1331124422 CCD","68.47","59367.71"
05/02/2022,"SMART AND FINA 05/01 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-51.59","59316.12"
05/02/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-418.76","58897.36"
05/02/2022,"DTT, INC DES:SERVICES ID:2696404 INDN:ANET KESISOGLY CO ID:5330903620 CCD","-121.19","58776.17"
05/03/2022,"Adyen Inc DES:PAYOUT ID:TX15890130100XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15890130100XT**47A8TF5UR7MVJZTV\ RMR*IK*SW US 84638 ZBYPFP831 TX15890130\","1116.53","59892.70"
05/03/2022,"Online Banking transfer from CHK 2088 Confirmation# 2559402761","130.00","60022.70"
05/03/2022,"UBER USA 6787 DES:EDI PAYMNT ID:9DR4FPN5132RI1C INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*9DR4FPN513*Store ID:22999-093286\","56.67","60079.37"
05/03/2022,"ADYEN INC DES:TWBFIIHDDB ID:TX15890130301XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15890130301XT**TX15890130301XT\R MR*IK*SW US 84638 ZBYPFP832,TX158901\","6.84","60086.21"
05/03/2022,"CA DEPT TAX FEE DES:CDTFA EPMT ID:11203444 INDN:PORTER RANCH SUBWAY IN CO ID:2822162215 CCD","-1429.00","58657.21"
05/04/2022,"Adyen Inc DES:PAYOUT ID:TX15943041400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15943041400XT**444NB75URLX16EU4\ RMR*IK*SW US 84638 ZBYPFP833 TX15943041\","1164.28","59821.49"
05/04/2022,"TAVERN SERVICE COMPANY 05/03 PURCHASE 818-349-0287 CA DEBIT CARD *3649","-36.00","59785.49"
05/04/2022,"TARGET T- 3030 05/04 PURCHASE Costa Mesa CA DEBIT CARD *3649","-742.00","59043.49"
05/04/2022,"Online Banking transfer to CHK 3682 Confirmation# 1271135906","-1000.00","58043.49"
05/04/2022,"HONDA PMT DES:8004451358 ID:2OTLSO6AMSG1QUP INDN:ANET KESISOGLU CO ID:A953472715 PPD","-303.28","57740.21"
05/05/2022,"Adyen Inc DES:PAYOUT ID:TX15982075000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15982075000XT**3S5U1V5US076SOUF\ RMR*IK*SW US 84638 ZBYPFP834 TX15982075\","1107.23","58847.44"
05/05/2022,"ARCO42393001 05/05 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-46.18","58801.26"
05/05/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2420.12","56381.14"
05/05/2022,"CNA ACH DES:PREM-PYMT ID:3015379277 INDN:PORTER RANCH SUBWAY, I CO ID:9896553001 CCD","-231.50","56149.64"
05/06/2022,"Adyen Inc DES:PAYOUT ID:TX16023660500XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16023660500XT**3S7Z7N5USEI19RV5\ RMR*IK*SW US 84638 ZBYPFP836 TX16023660\","825.67","56975.31"
05/06/2022,"DoorDash, Inc. DES:22999 ID:ST-H5L1N4V6F8M3 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","249.48","57224.79"
05/06/2022,"ADYEN INC DES:TWBGACDCIG ID:TX16023660601XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16023660601XT**TX16023660601XT\R MR*IK*SW US 84638 ZBYPFP835,TX160236\","18.79","57243.58"
05/06/2022,"SMART AND FINA 05/06 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-78.14","57165.44"
05/06/2022,"Check 10818","-350.58","56814.86"
05/06/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-801.45","56013.41"
05/06/2022,"DOCTORSASSOCINC DES:HARDWARE ID:22999S INDN:Anet Kesisoglu CO ID:3160847134 CCD","-58.37","55955.04"
05/09/2022,"Adyen Inc DES:PAYOUT ID:TX16115712300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16115712300XT**47A8TF5UTLCUX4LG\ RMR*IK*SW US 84638 ZBYPFP838 TX16115712\","2254.64","58209.68"
05/09/2022,"Online Banking transfer from CHK 2088 Confirmation# 7197684988","130.00","58339.68"
05/09/2022,"ADYEN INC DES:TWBGBBFEBB ID:TX16115712501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16115712501XT**TX16115712501XT\R MR*IK*SW US 84638 ZBYPFP837,TX161157\","78.69","58418.37"
05/09/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21450818 CO ID:1331124422 CCD","60.63","58479.00"
05/09/2022,"ARCO42548001 05/07 PURCHASE CANOGA PARK CA DEBIT CARD *3649","-44.55","58434.45"
05/09/2022,"Check 10823","-341.87","58092.58"
05/09/2022,"Check 10824","-1064.32","57028.26"
05/09/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.85","56023.41"
05/09/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-856.51","55166.90"
05/09/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-446.54","54720.36"
05/09/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-40.50","54679.86"
05/10/2022,"Adyen Inc DES:PAYOUT ID:TX16162139200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16162139200XT**3RZEKJ5UTZNJA25B\ RMR*IK*SW US 84638 ZBYPFP840 TX16162139\","1080.22","55760.08"
05/10/2022,"UBER USA 6787 DES:EDI PAYMNT ID:J7YHP2JFYUGEP4R INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*J7YHP2JFYU*Store ID:22999-093286\","64.56","55824.64"
05/10/2022,"ADYEN INC DES:TWBGBGAGIC ID:TX16162139601XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16162139601XT**TX16162139601XT\R MR*IK*SW US 84638 ZBYPFP839,TX161621\","63.34","55887.98"
05/10/2022,"SMART AND FINA 05/10 PURCHASE LAKE FOREST CA DEBIT CARD *3649","-121.52","55766.46"
05/10/2022,"Check 10821","-464.18","55302.28"
05/11/2022,"Adyen Inc DES:PAYOUT ID:TX16214060300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16214060300XT**3RZEKJ5UUDXL1HUW\ RMR*IK*SW US 84638 ZBYPFP842 TX16214060\","939.78","56242.06"
05/11/2022,"ADYEN INC DES:TWBGCBDHJB ID:TX16214060601XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16214060601XT**TX16214060601XT\R MR*IK*SW US 84638 ZBYPFP841,TX162140\","28.66","56270.72"
05/11/2022,"DEL TACO #25 05/09 PURCHASE COSTA MESA CA DEBIT CARD *3649","-37.84","56232.88"
05/11/2022,"FD *CA DMV 605 *SVC 05/10 PURCHASE 800-777-0133 CA DEBIT CARD *3649","-0.53","56232.35"
05/11/2022,"FD *CA DMV 605 05/10 PURCHASE LAGUNA HILLS CA DEBIT CARD *3649","-23.00","56209.35"
05/11/2022,"Online Banking transfer to CHK 3682 Confirmation# 1131339691","-1500.00","54709.35"
05/12/2022,"Adyen Inc DES:PAYOUT ID:TX16255408100XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16255408100XT**3S7Z7N5UUS87NDRW\ RMR*IK*SW US 84638 ZBYPFP844 TX16255408\","942.02","55651.37"
05/12/2022,"ADYEN INC DES:TWBGCFFBCI ID:TX16255408201XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16255408201XT**TX16255408201XT\R MR*IK*SW US 84638 ZBYPFP843,TX162554\","9.73","55661.10"
05/12/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-3148.58","52512.52"
05/13/2022,"Adyen Inc DES:PAYOUT ID:TX16295000300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16295000300XT**3S5U1V5UV6IQ2M5U\ RMR*IK*SW US 84638 ZBYPFP845 TX16295000\","827.93","53340.45"
05/13/2022,"DoorDash, Inc. DES:22999 ID:ST-Y7P3S0F3T0I1 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","114.93","53455.38"
05/13/2022,"ADYEN INC DES:TWBGCJEHDH ID:TX16295000401XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16295000401XT**TX16295000401XT\R MR*IK*SW US 84638 ZBYPFP846,TX162950\","6.74","53462.12"
05/13/2022,"Check 3102","-1256.00","52206.12"
05/13/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-705.90","51500.22"
05/16/2022,"Adyen Inc DES:PAYOUT ID:TX16386102700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16386102700XT**3S5U1V5UWDDROGNU\ RMR*IK*SW US 84638 ZBYPFP848 TX16386102\","3170.10","54670.32"
05/16/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21473624 CO ID:1331124422 CCD","128.10","54798.42"
05/16/2022,"ADYEN INC DES:TWBGDIFHJJ ID:TX16386102901XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16386102901XT**TX16386102901XT\R MR*IK*SW US 84638 ZBYPFP847,TX163861\","55.82","54854.24"
05/16/2022,"TOWER CAFETERIA 05/13 PURCHASE WHITTIER CA DEBIT CARD *3649","-15.80","54838.44"
05/16/2022,"PIH WHITTIER STARBUCKS 05/13 PURCHASE WHITTIER CA DEBIT CARD *3649","-4.41","54834.03"
05/16/2022,"PIH HEALTH INC 05/13 PURCHASE WHITTIER CA DEBIT CARD *3649","-3.00","54831.03"
05/16/2022,"CASA BLANCA IN 05/13 PURCHASE WHITTIER CA DEBIT CARD *3649","-119.90","54711.13"
05/16/2022,"Check 10822","-382.71","54328.42"
05/16/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-395.64","53932.78"
05/17/2022,"Deposit","3960.00","57892.78"
05/17/2022,"Adyen Inc DES:PAYOUT ID:TX16426739800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16426739800XT**444NB75UWROESBYG\ RMR*IK*SW US 84638 ZBYPFP849 TX16426739\","696.54","58589.32"
05/17/2022,"Online Banking transfer from CHK 2088 Confirmation# 3581403109","240.00","58829.32"
05/17/2022,"UBER USA 6787 DES:EDI PAYMNT ID:DQ533YLNMS7JA63 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*DQ533YLNMS*Store ID:22999-093286\","119.51","58948.83"
05/17/2022,"ADYEN INC DES:TWBGECGBFE ID:TX16426740001XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX16426740001XT**TX16426740001XT\R MR*IK*SW US 84638 ZBYPFP850,TX164267\","16.50","58965.33"
05/17/2022,"Online Banking transfer to CHK 3682 Confirmation# 3281273034","-600.00","58365.33"
05/17/2022,"SMART AND FINA 05/17 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-53.92","58311.41"
05/17/2022,"SHAPELL PROP DES:RENTAL ID:358077447 INDN:Subway Real Estate Cor CO ID:18009586AB WEB","-5267.00","53044.41"
05/18/2022,"Adyen Inc DES:PAYOUT ID:TX16483505000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16483505000XT**3RX9ER5UX623PTKG\ RMR*IK*SW US 84638 ZBYPFP851 TX16483505\","842.23","53886.64"
05/19/2022,"Adyen Inc DES:PAYOUT ID:TX16517372000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16517372000XT**3RX9ER5UXK8VV9EH\ RMR*IK*SW US 84638 ZBYPFP852 TX16517372\","1055.85","54942.49"
05/19/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2900.00","52042.49"
05/20/2022,"Adyen Inc DES:PAYOUT ID:TX16557663000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16557663000XT**3S5U1V5UXYJJWS59\ RMR*IK*SW US 84638 ZBYPFP853 TX16557663\","1098.36","53140.85"
05/20/2022,"DoorDash, Inc. DES:22999 ID:ST-S5R1D1M6Z7K0 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","116.08","53256.93"
05/20/2022,"GRUBHUB INC DES:May Actvty ID:22052018UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","19.12","53276.05"
05/20/2022,"CHEVRON 0202017 05/19 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-45.47","53230.58"
05/20/2022,"LADWP DES:WEB PAY ID:4238131000 INDN:ANET KESISOGLU CO ID:4956000736 WEB","-1062.83","52167.75"
05/20/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-726.07","51441.68"
05/23/2022,"Adyen Inc DES:PAYOUT ID:TX16646597600XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16646597600XT**3RZEKJ5UZ5EL6L9P\ RMR*IK*SW US 84638 ZBYPFP854 TX16646597\","2476.82","53918.50"
05/23/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21496426 CO ID:1331124422 CCD","73.57","53992.07"
05/23/2022,"KOOL IT REFRIGERATION 05/19 PURCHASE 661-2573587 CA DEBIT CARD *3649","-317.61","53674.46"
05/23/2022,"CHEVRON/G&M OI 05/23 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-50.65","53623.81"
05/23/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-404.85","53218.96"
05/24/2022,"Adyen Inc DES:PAYOUT ID:TX16677887300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16677887300XT**444NB75UZJP83H4I\ RMR*IK*SW US 84638 ZBYPFP855 TX16677887\","822.85","54041.81"
05/24/2022,"UBER USA 6787 DES:EDI PAYMNT ID:5JQW46HE53PC44A INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*5JQW46HE53*Store ID:22999-093286\","56.68","54098.49"
05/24/2022,"BURBANK TERRACE RESTAUR 05/22 PURCHASE BURBANK CA DEBIT CARD *3649","-170.00","53928.49"
05/24/2022,"Check 3099","-443.00","53485.49"
05/24/2022,"Check 3090","-442.00","53043.49"
05/24/2022,"Check 3087","-400.00","52643.49"
05/24/2022,"Check 3101","-374.00","52269.49"
05/24/2022,"Check 3074","-355.00","51914.49"
05/24/2022,"Check 3077","-352.00","51562.49"
05/24/2022,"Check 3080","-340.00","51222.49"
05/24/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.84","50217.65"
05/24/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-914.05","49303.60"
05/24/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-40.50","49263.10"
05/25/2022,"Adyen Inc DES:PAYOUT ID:TX16736861000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16736861000XT**3RX9ER5UZXZ8CBH0\ RMR*IK*SW US 84638 ZBYPFP856 TX16736861\","723.63","49986.73"
05/25/2022,"Online Banking transfer from CHK 2900 Confirmation# 2449466386","515.00","50501.73"
05/25/2022,"Online Banking transfer from CHK 2088 Confirmation# 3445333655","460.00","50961.73"
05/25/2022,"Online Banking transfer from CHK 2088 Confirmation# 1249469966","50.00","51011.73"
05/25/2022,"Online Banking transfer to CHK 3682 Confirmation# 1149545598","-600.00","50411.73"
05/25/2022,"Online Banking transfer to CHK 3682 Confirmation# 2352750952","-700.80","49710.93"
05/25/2022,"Check 3100","-1220.00","48490.93"
05/25/2022,"Check 10828","-1176.37","47314.56"
05/26/2022,"Adyen Inc DES:PAYOUT ID:TX16772905000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16772905000XT**444NB75V0C9W19EM\ RMR*IK*SW US 84638 ZBYPFP857 TX16772905\","1026.11","48340.67"
05/26/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-3382.00","44958.67"
05/27/2022,"Adyen Inc DES:PAYOUT ID:TX16809098300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16809098300XT**444NB75V0QKKSYFQ\ RMR*IK*SW US 84638 ZBYPFP858 TX16809098\","1043.20","46001.87"
05/27/2022,"DoorDash, Inc. DES:22999 ID:ST-T5Y3X8N0U7K8 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","133.73","46135.60"
05/27/2022,"Check 10825","-567.64","45567.96"
05/27/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-681.73","44886.23"
05/31/2022,"Adyen Inc DES:PAYOUT ID:TX16908509900XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16908509900XT**3RZEKJ5V2BQ4XV8F\ RMR*IK*SW US 84638 ZBYPFP860 TX16908509\","3505.54","48391.77"
05/31/2022,"Adyen Inc DES:PAYOUT ID:TX16886127100XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16886127100XT**3S5U1V5V1XF9IMGX\ RMR*IK*SW US 84638 ZBYPFP859 TX16886127\","11.69","48403.46"
05/31/2022,"ZARBARG INDUST 05/28 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-59.50","48343.96"
05/31/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-379.89","47964.07"
06/01/2022,"Deposit","2116.00","50080.07"
06/01/2022,"Adyen Inc DES:PAYOUT ID:TX16956431900XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX16956431900XT**3RX9ER5V2Q0MXKAI\ RMR*IK*SW US 84638 ZBYPFP861 TX16956431\","864.06","50944.13"
06/01/2022,"EZCATER INC DES:CAT PMTS ID:289815 INDN:SUBWAY CO ID:1453073013 CCD","240.88","51185.01"
06/01/2022,"UBER USA 6787 DES:EDI PAYMNT ID:P6EJ5XJS7WI4GZS INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*P6EJ5XJS7W*Store ID:22999-093286\","65.51","51250.52"
